0.280000001	-0.011642095	-0.011591265	-0.011438515	-0.01118362	-0.010827398	-0.010371976	-0.009820327	-0.009175972	-0.008443279
0.289999992	-0.010205384	-0.010158322	-0.010017628	-0.009784387	-0.009459776	-0.009045203	-0.00854295	-0.007956403	-0.007289687
0.299999982	-0.008436705	-0.008394986	-0.008270186	-0.008063446	-0.00777672	-0.007412357	-0.00697268	-0.006460127	-0.005877855
0.310000002	-0.006388654	-0.006353775	-0.006249462	-0.006076621	-0.005836753	-0.005532037	-0.005165292	-0.004739581	-0.004257793
0.319999993	-0.00412405	-0.004097239	-0.004017051	-0.003884195	-0.003699862	-0.003465676	-0.003183697	-0.002856449	-0.0024869
0.329999983	-0.001713763	-0.001695973	-0.001642764	-0.001554608	-0.001432307	-0.001276923	-0.001089785	-0.000872642	-0.000627908
0.340000004	0.000762889	0.000771027	0.000795349	0.000835667	0.000891683	0.000962793	0.001047848	0.001145256	0.001253333
0.349999994	0.003223645	0.003221852	0.003216521	0.003207612	0.00319469	0.003177029	0.003153984	0.003125154	0.003090169
0.359999985	0.005587112	0.005575399	0.005539947	0.005480175	0.005395784	0.005286933	0.005153971	0.0049973	0.004817534
0.370000005	0.0077739	0.007751374	0.007684027	0.007572372	0.007416881	0.007218096	0.006976985	0.006695076	0.006374241
0.379999995	0.009702194	0.009669599	0.009572085	0.009410546	0.009186481	0.008901765	0.008558401	0.008158607	0.007705132
0.389999986	0.011297936	0.011256439	0.011132313	0.010926658	0.010641273	0.010278723	0.009842293	0.009335749	0.008763066
0.399999976	0.012499027	0.012450093	0.012303718	0.012061209	0.011724721	0.011297235	0.010782531	0.010185196	0.009510564
0.409999996	0.013257571	0.013202935	0.013039505	0.012768741	0.012393048	0.011915753	0.011341063	0.010674131	0.009921147
0.419999987	0.013543227	0.013484827	0.013310143	0.013020721	0.012619091	0.012108879	0.011494906	0.010783109	0.009980267
0.429999977	0.013342742	0.01328264	0.013102839	0.012804991	0.01239203	0.011868104	0.011238322	0.010508623	0.009685833
0.439999998	0.012659914	0.012600269	0.012422092	0.012127486	0.011719534	0.011202199	0.010580419	0.009860166	0.009048271
0.449999988	0.011516457	0.011460131	0.011291624	0.011012491	0.010625498	0.010134563	0.009544498	0.008860894	0.008090171
0.459999979	0.009955358	0.009904377	0.009751885	0.009499231	0.009148613	0.008703211	0.008167273	0.007546039	0.006845474
0.469999999	0.008035205	0.007991368	0.007860236	0.007642986	0.007341553	0.006958597	0.006497478	0.005962356	0.005358268
0.479999989	0.005827213	0.005792075	0.005686969	0.005512831	0.005271201	0.004964229	0.004594644	0.004165722	0.003681247
0.48999998	0.003412653	0.00338746	0.003312097	0.003187238	0.003013982	0.002793877	0.00252889	0.002221347	0.001873817
0.5	0.000879041	0.000864682	0.000821725	0.000750564	0.000651846	0.000526415	0.000375214	0.000199311	3.67545E-18
0.50999999	-0.001682067	-0.001685077	-0.001694076	-0.001709006	-0.001729907	-0.001756866	-0.001789909	-0.001828938	-0.001873811
0.519999981	-0.004178058	-0.004169631	-0.004144566	-0.004103375	-0.004046696	-0.003975225	-0.003889798	-0.003791428	-0.003681242
0.529999971	-0.006519094	-0.006499956	-0.006442708	-0.006347879	-0.006216485	-0.006049964	-0.005850058	-0.005618738	-0.005358263
0.539999962	-0.008623661	-0.008594508	-0.008507319	-0.008362852	-0.008162373	-0.007907696	-0.007601255	-0.00724604	-0.006845466
0.550000012	-0.010419092	-0.010380952	-0.010266877	-0.010077876	-0.009815637	-0.009482475	-0.00908133	-0.008615795	-0.008090171
0.560000002	-0.011843588	-0.011797815	-0.011660907	-0.011434073	-0.01111933	-0.010719469	-0.010238048	-0.009679332	-0.009048271
0.569999993	-0.012848443	-0.012796656	-0.012641763	-0.012385131	-0.01202904	-0.01157665	-0.011031991	-0.010399878	-0.009685831
0.579999983	-0.013399192	-0.013343227	-0.013175831	-0.01289849	-0.012513679	-0.012024793	-0.011436076	-0.010752596	-0.009980267
0.589999974	-0.01347735	-0.01341919	-0.013245241	-0.012957021	-0.012557	-0.012048565	-0.011436086	-0.010724881	-0.009921148
0.599999964	-0.013081228	-0.013022925	-0.01284846	-0.012559208	-0.012157588	-0.011647048	-0.01103201	-0.010317784	-0.009510567
0.610000014	-0.012225664	-0.012169037	-0.011999672	-0.011719049	-0.011329566	-0.010834521	-0.010238163	-0.009545668	-0.008763066
0.620000005	-0.010940163	-0.010887209	-0.01072882	-0.010466401	-0.010102297	-0.009639716	-0.009082669	-0.008435943	-0.007705132
0.629999995	-0.009269188	-0.009221784	-0.009080002	-0.008845091	-0.008519136	-0.008105034	-0.007606477	-0.007027866	-0.006374241
0.639999986	-0.00727089	-0.007230716	-0.007110556	-0.00691147	-0.006635233	-0.00628429	-0.005861757	-0.005371387	-0.004817539
0.649999976	-0.005015062	-0.004983541	-0.004889262	-0.004733057	-0.004516317	-0.004240961	-0.003909434	-0.003524684	-0.003090174
0.659999967	-0.00258097	-0.002559218	-0.002494162	-0.002386371	-0.0022368	-0.002046785	-0.001818069	-0.001552773	-0.001253339
0.669999957	-5.42555E-05	-4.30423E-05	-9.50517E-06	4.6056E-05	0.00012309	0.000220824	0.000338301	0.000474416	0.000627897
0.680000007	0.002476199	0.002476471	0.002477233	0.002478389	0.002479834	0.002481498	0.002483296	0.002485131	0.0024869
0.689999998	0.004921193	0.004910373	0.004878007	0.00482438	0.004749909	0.004655168	0.004540906	0.004408075	0.004257793
0.699999988	0.007193659	0.007172126	0.00710771	0.007000992	0.00685292	0.006664802	0.006438249	0.006175183	0.005877851
0.709999979	0.009212478	0.009180995	0.00908682	0.008930795	0.008714299	0.00843926	0.008108117	0.007723805	0.007289684
0.719999969	0.010905539	0.010865221	0.010744621	0.010544815	0.010267572	0.009915356	0.009491291	0.008999141	0.008443276
0.729999959	0.01221229	0.012164567	0.012021813	0.011785303	0.011457136	0.011040224	0.010538257	0.009955701	0.009297762
0.74000001	0.013086073	0.013032634	0.012872787	0.012607956	0.012240481	0.011773636	0.011211593	0.010559394	0.009822873
0.75	0.013495591	0.013438329	0.013267043	0.012983267	0.012589548	0.012089433	0.011487403	0.010788844	0.01
0.75999999	0.013425988	0.013366935	0.013190321	0.012897775	0.012491937	0.011976451	0.011355929	0.010635924	0.009822873
0.769999981	0.012879465	0.012820793	0.012645289	0.012354526	0.011951112	0.01143868	0.010821819	0.010106048	0.009297766
0.779999971	0.011875648	0.011819439	0.011651307	0.011372749	0.010986226	0.010495181	0.009904005	0.009217995	0.008443282
0.789999962	0.010450449	0.010398694	0.010243879	0.009987388	0.009631498	0.009179364	0.008634988	0.008003214	0.007289691
0.799999952	0.008654698	0.008609229	0.008473223	0.008247891	0.007935226	0.007538011	0.007059771	0.006504747	0.00587786
0.810000002	0.006552325	0.006514754	0.006402368	0.006216174	0.005957822	0.005629604	0.005234426	0.004775801	0.004257793
0.819999993	0.00421804	0.004189698	0.004104918	0.003964461	0.003769566	0.003521966	0.003223843	0.002877809	0.0024869
0.829999983	0.001734717	0.001716608	0.001662436	0.001572688	0.001448142	0.001289872	0.001099244	0.000877937	0.000627908
0.839999974	-0.000809467	-0.000816703	-0.000838365	-0.000874287	-0.000924189	-0.000987639	-0.001064094	-0.001152907	-0.001253327
0.849999964	-0.003324234	-0.003320387	-0.003308885	-0.003289824	-0.00326339	-0.003229852	-0.003189548	-0.003142844	-0.003090164
0.859999955	-0.005720647	-0.005705854	-0.005661611	-0.005588303	-0.005486592	-0.005357373	-0.005201806	-0.005021312	-0.004817529
0.870000005	-0.007914023	-0.007888809	-0.007813397	-0.007688446	-0.007515065	-0.007294798	-0.007029611	-0.006721848	-0.006374241
0.879999995	-0.009826836	-0.009792092	-0.009688174	-0.009515999	-0.009277108	-0.00897361	-0.00860819	-0.008184105	-0.007705132
0.889999986	-0.011391521	-0.01134848	-0.011219749	-0.011006458	-0.010710498	-0.010334501	-0.009881827	-0.009356472	-0.008763066
0.899999976	-0.012552768	-0.012502953	-0.012353955	-0.012107094	-0.011764575	-0.011329423	-0.010805479	-0.010197391	-0.009510564
0.909999967	-0.013269552	-0.01321473	-0.013050762	-0.012779087	-0.012402102	-0.011923144	-0.011346476	-0.010677178	-0.009921146
0.919999957	-0.013516591	-0.013458701	-0.013285539	-0.012998622	-0.0126005	-0.012094675	-0.011485605	-0.010778705	-0.009980268
0.930000007	-0.013285225	-0.013226294	-0.013050035	-0.012757995	-0.012352745	-0.011837881	-0.011217993	-0.010498534	-0.009685831
0.939999998	-0.012583555	-0.012525666	-0.012352514	-0.012065636	-0.011667607	-0.011161928	-0.010553049	-0.009846394	-0.009048271
0.949999988	-0.011436342	-0.01138155	-0.011217674	-0.010946147	-0.010569361	-0.010090687	-0.009514426	-0.008845637	-0.008090171
0.959999979	-0.009884083	-0.009834324	-0.009685487	-0.009438899	-0.009096787	-0.008662144	-0.008138775	-0.007531391	-0.006845474
0.969999969	-0.007981716	-0.007938759	-0.007810288	-0.007597414	-0.007301989	-0.006926686	-0.006474921	-0.005950609	-0.005358273
0.979999959	-0.005796458	-0.005761816	-0.005658191	-0.005486519	-0.00524839	-0.004945841	-0.004581453	-0.004158603	-0.003681253
0.98999995	-0.003405898	-0.00338081	-0.003305799	-0.003181484	-0.00300889	-0.002789667	-0.002525955	-0.002219884	-0.001873822
1	-0.00089393	-0.000879269	-0.000835393	-0.000762755	-0.000662157	-0.000534314	-0.00038005	-0.000201151	-7.35089E-18
1.00999999	-0.000229064	-0.000225391	-0.00021447	-0.000196282	-0.000170731	-0.000138412	-0.000100378	-5.57903E-05	0
1.019999981	0.000392207	0.000384812	0.000362809	0.000326162	0.000274523	0.000209461	0.000136535	6.40697E-05	0
1.029999971	0.000895258	0.00087694	0.000821771	0.000731124	0.000610649	0.000469223	0.000315477	0.000156606	0
1.039999962	0.001208582	0.001180499	0.001100339	0.00097724	0.000819969	0.000635518	0.00043136	0.000216516	0
1.049999952	0.001280292	0.00125567	0.001181646	0.001059757	0.00089592	0.000699409	0.000479364	0.000243545	0
1.059999943	0.001148505	0.001128722	0.001069661	0.000971626	0.000834833	0.000661581	0.000458354	0.000234701	0
1.069999933	0.000871593	0.000857239	0.000814248	0.000743101	0.000644655	0.000519484	0.000368031	0.000192724	0
1.079999924	0.000511483	0.000503109	0.000478072	0.000436581	0.000378935	0.000305738	0.000217793	0.000115694	0
1.090000033	0.000130889	0.000128786	0.0001225	0.000112075	9.75441E-05	7.91317E-05	5.72407E-05	3.16236E-05	0
1.100000024	-0.000224225	-0.000219991	-0.000207389	-0.000186414	-0.00015694	-0.00011978	-7.7992E-05	-3.64838E-05	0
1.110000014	-0.000511913	-0.000501439	-0.000469918	-0.000418101	-0.000349174	-0.000268273	-0.000180427	-8.96457E-05	0
1.120000005	-0.000691043	-0.000674982	-0.000629138	-0.000558739	-0.000468841	-0.000363396	-0.000246615	-0.000123733	0
1.129999995	-0.00073206	-0.00071798	-0.000675671	-0.000605984	-0.000512279	-0.000399894	-0.000274112	-0.00013931	0
1.139999986	-0.000656697	-0.000645382	-0.000611608	-0.000555544	-0.000477344	-0.000378294	-0.000262063	-0.000134161	0
1.149999976	-0.000498367	-0.000490159	-0.00046559	-0.000424913	-0.000368607	-0.000297019	-0.000210444	-0.000110232	0
1.159999967	-0.000292456	-0.000287666	-0.000273349	-0.000249618	-0.000216668	-0.000174823	-0.000124519	-6.61274E-05	0
1.169999957	-7.48395E-05	-7.36362E-05	-7.00525E-05	-6.40947E-05	-5.5774E-05	-4.52337E-05	-3.2734E-05	-1.81061E-05	0
1.179999948	0.000128212	0.000125794	0.000118588	0.000106599	8.97384E-05	6.84855E-05	4.46048E-05	2.08785E-05	0
1.189999938	0.000292708	0.00028672	0.000268687	0.000239056	0.000199655	0.000153406	0.000103164	5.12403E-05	0
1.199999928	0.000395133	0.000385952	0.000359737	0.000319487	0.000268079	0.000207784	0.00014102	7.0762E-05	0
1.209999919	0.000418585	0.000410536	0.000386336	0.000346488	0.000292916	0.000228664	0.000156734	7.96416E-05	0
1.220000029	0.000375494	0.000369026	0.000349712	0.000317659	0.000272941	0.000216304	0.000149852	7.6721E-05	0
1.230000019	0.000284962	0.00028027	0.000266214	0.000242955	0.000210766	0.00016984	0.00012033	6.30175E-05	0
1.24000001	0.000167226	0.000164488	0.000156299	0.000142733	0.000123889	9.99623E-05	7.12048E-05	3.7818E-05	0
1.25	4.27943E-05	4.21073E-05	4.00511E-05	3.66436E-05	3.18916E-05	2.58717E-05	1.87179E-05	1.0343E-05	0
1.25999999	-7.33084E-05	-7.19239E-05	-6.78066E-05	-6.09495E-05	-5.13106E-05	-3.91582E-05	-2.54987E-05	-1.19327E-05	0
1.269999981	-0.000167365	-0.00016394	-0.000153636	-0.000136694	-0.00011416	-8.77091E-05	-5.89866E-05	-2.93072E-05	0
1.279999971	-0.000225931	-0.000220679	-0.000205694	-0.000182677	-0.000153284	-0.000118807	-8.06282E-05	-4.04569E-05	0
1.289999962	-0.000239341	-0.000234737	-0.000220906	-0.000198122	-0.000167486	-0.000130741	-8.96168E-05	-4.55458E-05	0
1.299999952	-0.000214702	-0.000211002	-0.000199962	-0.000181633	-0.000156065	-0.000123678	-8.56787E-05	-4.38652E-05	0
1.309999943	-0.000162937	-0.000160253	-0.000152222	-0.000138923	-0.000120514	-9.7107E-05	-6.88015E-05	-3.60397E-05	0
1.319999933	-9.56166E-05	-9.40499E-05	-8.93711E-05	-8.16128E-05	-7.0839E-05	-5.71556E-05	-4.07095E-05	-2.16219E-05	0
1.329999924	-2.44685E-05	-2.40747E-05	-2.29047E-05	-2.09568E-05	-1.8236E-05	-1.47878E-05	-1.07008E-05	-5.92049E-06	0
1.339999914	4.19176E-05	4.11273E-05	3.87694E-05	3.48498E-05	2.9338E-05	2.2392E-05	1.45842E-05	6.82426E-06	0
1.350000024	9.5698E-05	9.37409E-05	8.78436E-05	7.81559E-05	6.52743E-05	5.0156E-05	3.37298E-05	1.67515E-05	0
1.360000014	0.000129185	0.000126184	0.000117611	0.000104452	8.76452E-05	6.79346E-05	4.61064E-05	2.31335E-05	0
1.370000005	0.000136853	0.000134222	0.000126308	0.00011328	9.57656E-05	7.47612E-05	5.12439E-05	2.60369E-05	0
1.379999995	0.000122765	0.000120651	0.000114334	0.000103854	8.92349E-05	7.072E-05	4.8994E-05	2.50819E-05	0
1.389999986	9.31663E-05	9.16326E-05	8.70355E-05	7.94304E-05	6.89073E-05	5.55293E-05	3.93421E-05	2.06017E-05	0
1.399999976	5.46733E-05	5.37786E-05	5.10997E-05	4.66637E-05	4.05038E-05	3.26831E-05	2.32811E-05	1.2363E-05	0
1.409999967	1.39916E-05	1.37675E-05	1.30935E-05	1.19787E-05	1.0426E-05	8.45997E-06	6.12092E-06	3.38021E-06	0
1.419999957	-2.39669E-05	-2.35139E-05	-2.21694E-05	-1.99284E-05	-1.67761E-05	-1.28011E-05	-8.3352E-06	-3.9024E-06	0
1.429999948	-5.47179E-05	-5.35978E-05	-5.02306E-05	-4.46926E-05	-3.73241E-05	-2.86741E-05	-1.92838E-05	-9.58305E-06	0
1.439999938	-7.38653E-05	-7.2148E-05	-6.72501E-05	-5.97262E-05	-5.01153E-05	-3.88416E-05	-2.63592E-05	-1.3228E-05	0
1.449999928	-7.82494E-05	-7.6744E-05	-7.22237E-05	-6.47759E-05	-5.47583E-05	-4.27431E-05	-2.9298E-05	-1.48921E-05	0
1.459999919	-7.01938E-05	-6.89839E-05	-6.5376E-05	-5.93845E-05	-5.10241E-05	-4.0434E-05	-2.80103E-05	-1.43422E-05	0
1.469999909	-5.32695E-05	-5.23917E-05	-4.97678E-05	-4.54211E-05	-3.94009E-05	-3.17465E-05	-2.24924E-05	-1.1784E-05	0
1.480000019	-3.12595E-05	-3.0747E-05	-2.92189E-05	-2.66837E-05	-2.316E-05	-1.86848E-05	-1.33078E-05	-7.06981E-06	0
1.49000001	-7.99814E-06	-7.86916E-06	-7.48831E-06	-6.85295E-06	-5.96174E-06	-4.83275E-06	-3.49675E-06	-1.93673E-06	0
1.5	1.37063E-05	1.34481E-05	1.26757E-05	1.13928E-05	9.59225E-06	7.32276E-06	4.77012E-06	2.2305E-06	0
1.50999999	3.12894E-05	3.06496E-05	2.87199E-05	2.55511E-05	2.13414E-05	1.64002E-05	1.10296E-05	5.47572E-06	0
1.519999981	4.22378E-05	4.12566E-05	3.84525E-05	3.41486E-05	2.86554E-05	2.22126E-05	1.50762E-05	7.56272E-06	0
1.529999971	4.47447E-05	4.38844E-05	4.12955E-05	3.70346E-05	3.13103E-05	2.44447E-05	1.67558E-05	8.51156E-06	0
1.539999962	4.01386E-05	3.94473E-05	3.7381E-05	3.39531E-05	2.91751E-05	2.31233E-05	1.60203E-05	8.19975E-06	0
1.549999952	3.04616E-05	2.996E-05	2.84556E-05	2.59677E-05	2.25291E-05	1.8157E-05	1.28646E-05	6.73456E-06	0
1.559999943	1.78766E-05	1.75839E-05	1.67068E-05	1.5255E-05	1.32428E-05	1.06875E-05	7.61368E-06	4.0414E-06	0
1.569999933	4.57588E-06	4.50235E-06	4.28072E-06	3.91478E-06	3.40898E-06	2.76805E-06	2.00315E-06	1.10411E-06	0
1.579999924	-7.83451E-06	-7.68663E-06	-7.24814E-06	-6.51682E-06	-5.48461E-06	-4.18331E-06	-2.72307E-06	-1.27648E-06	0
1.589999914	-1.78884E-05	-1.75226E-05	-1.64228E-05	-1.46136E-05	-1.22027E-05	-9.37276E-06	-6.30281E-06	-3.13417E-06	0
1.599999905	-2.41486E-05	-2.35875E-05	-2.19871E-05	-1.95285E-05	-1.63848E-05	-1.26971E-05	-8.61597E-06	-4.32549E-06	0
1.610000014	-2.55821E-05	-2.50903E-05	-2.36134E-05	-2.11798E-05	-1.7903E-05	-1.39726E-05	-9.57697E-06	-4.86998E-06	0
1.620000005	-2.29485E-05	-2.25534E-05	-2.13746E-05	-1.9417E-05	-1.66822E-05	-1.32179E-05	-9.15591E-06	-4.68986E-06	0
1.629999995	-1.74154E-05	-1.71289E-05	-1.62719E-05	-1.48521E-05	-1.28823E-05	-1.03774E-05	-7.35211E-06	-3.8539E-06	0
1.639999986	-1.02196E-05	-1.00525E-05	-9.55358E-06	-8.72599E-06	-7.57259E-06	-6.10728E-06	-4.34924E-06	-2.31231E-06	0
1.649999976	-2.61461E-06	-2.57293E-06	-2.44912E-06	-2.24275E-06	-1.94989E-06	-1.57839E-06	-1.14179E-06	-6.34492E-07	0
1.659999967	4.48141E-06	4.39654E-06	4.14344E-06	3.72265E-06	3.13527E-06	2.39555E-06	1.56104E-06	7.28272E-07	0
1.669999957	1.023E-05	1.00204E-05	9.38883E-06	8.35133E-06	6.97646E-06	5.36344E-06	3.60733E-06	1.7889E-06	0
1.679999948	1.38094E-05	1.34882E-05	1.25709E-05	1.11623E-05	9.36762E-06	7.26353E-06	4.93037E-06	2.47154E-06	0
1.689999938	1.4629E-05	1.43472E-05	1.35003E-05	1.21056E-05	1.02355E-05	7.99337E-06	5.47934E-06	2.78139E-06	0
1.699999928	1.3123E-05	1.28966E-05	1.22205E-05	1.10983E-05	9.53743E-06	7.56121E-06	5.23891E-06	2.67977E-06	0
1.709999919	9.95915E-06	9.79471E-06	9.30239E-06	8.48724E-06	7.36456E-06	5.93756E-06	4.20703E-06	2.20041E-06	0
1.719999909	5.84456E-06	5.74844E-06	5.46127E-06	4.98493E-06	4.32842E-06	3.4953E-06	2.49034E-06	1.32021E-06	0
1.730000019	1.49604E-06	1.47165E-06	1.39864E-06	1.27712E-06	1.11333E-06	9.06208E-07	6.55909E-07	3.59588E-07	0
1.74000001	-2.56139E-06	-2.51345E-06	-2.37053E-06	-2.13332E-06	-1.79439E-06	-1.3666E-06	-8.89188E-07	-4.1843E-07	0
1.75	-5.8484E-06	-5.72912E-06	-5.37009E-06	-4.78073E-06	-3.99073E-06	-3.06314E-06	-2.05966E-06	-1.02606E-06	0
1.75999999	-7.8951E-06	-7.71197E-06	-7.18924E-06	-6.38755E-06	-5.35805E-06	-4.15016E-06	-2.81583E-06	-1.41523E-06	0
1.769999981	-8.36365E-06	-8.20324E-06	-7.72098E-06	-6.92758E-06	-5.8543E-06	-4.567E-06	-3.13008E-06	-1.5935E-06	0
1.779999971	-7.50256E-06	-7.3737E-06	-6.98887E-06	-6.35117E-06	-5.45515E-06	-4.32033E-06	-2.9923E-06	-1.53429E-06	0
1.789999962	-5.69346E-06	-5.60014E-06	-5.32051E-06	-4.85883E-06	-4.2127E-06	-3.39153E-06	-2.40258E-06	-1.2612E-06	0
1.799999952	-3.34073E-06	-3.28642E-06	-3.12386E-06	-2.85582E-06	-2.47663E-06	-1.99546E-06	-1.42067E-06	-7.56866E-07	0
1.809999943	-8.54165E-07	-8.40929E-07	-8.01074E-07	-7.36304E-07	-6.38245E-07	-5.14558E-07	-3.72024E-07	-2.08519E-07	0
1.819999933	1.46585E-06	1.43775E-06	1.35439E-06	1.21417E-06	1.02437E-06	7.84606E-07	5.11788E-07	2.37327E-07	0
1.829999924	3.34546E-06	3.27649E-06	3.06936E-06	2.72737E-06	2.28032E-06	1.75513E-06	1.18078E-06	5.83892E-07	0
1.839999914	4.51585E-06	4.41036E-06	4.1099E-06	3.64656E-06	3.06218E-06	2.37633E-06	1.61353E-06	8.07391E-07	0
1.849999905	4.78387E-06	4.69136E-06	4.41372E-06	3.95488E-06	3.34598E-06	2.61516E-06	1.79301E-06	9.08515E-07	0
1.860000014	4.29166E-06	4.21711E-06	3.9956E-06	3.62565E-06	3.11779E-06	2.47384E-06	1.71458E-06	8.7558E-07	0
1.870000005	3.25734E-06	3.20307E-06	3.04147E-06	2.77194E-06	2.40746E-06	1.94319E-06	1.37719E-06	7.18686E-07	0
1.879999995	1.91224E-06	1.88027E-06	1.78582E-06	1.62706E-06	1.41487E-06	1.14463E-06	8.16077E-07	4.3118E-07	0
1.889999986	4.90533E-07	4.81923E-07	4.57502E-07	4.14683E-07	3.63757E-07	2.98308E-07	2.16281E-07	1.16924E-07	0
1.899999976	-8.3604E-07	-8.20973E-07	-7.7464E-07	-7.00189E-07	-5.86911E-07	-4.44887E-07	-2.88794E-07	-1.37176E-07	0
1.909999967	-1.91064E-06	-1.87239E-06	-1.75539E-06	-1.56583E-06	-1.30504E-06	-9.99436E-07	-6.71501E-07	-3.36029E-07	0
1.919999957	-2.57976E-06	-2.52058E-06	-2.35004E-06	-2.09099E-06	-1.75205E-06	-1.35486E-06	-9.18632E-07	-4.63013E-07	0
1.929999948	-2.73296E-06	-2.6813E-06	-2.52395E-06	-2.26771E-06	-1.91439E-06	-1.49112E-06	-1.02144E-06	-5.21484E-07	0
1.939999938	-2.45154E-06	-2.41019E-06	-2.28453E-06	-2.07917E-06	-1.78394E-06	-1.41062E-06	-9.76353E-07	-5.01914E-07	0
1.949999928	-1.86007E-06	-1.83041E-06	-1.73919E-06	-1.59142E-06	-1.37781E-06	-1.10688E-06	-7.8364E-07	-4.12819E-07	0
1.959999919	-1.09093E-06	-1.07403E-06	-1.021E-06	-9.36453E-07	-8.10325E-07	-6.50604E-07	-4.62561E-07	-2.47718E-07	0
1.969999909	-2.78069E-07	-2.7459E-07	-2.61641E-07	-2.43625E-07	-2.09351E-07	-1.6642E-07	-1.19811E-07	-6.86245E-08	0
1.9799999	4.80464E-07	4.70405E-07	4.43171E-07	3.94198E-07	3.34197E-07	2.58251E-07	1.69185E-07	7.7361E-08	0
1.99000001	1.09497E-06	1.07156E-06	1.00376E-06	8.88784E-07	7.44729E-07	5.75618E-07	3.87852E-07	1.90504E-07	0
2	1.47754E-06	1.44222E-06	1.34398E-06	1.18944E-06	1.00029E-06	7.7858E-07	5.29344E-07	2.63766E-07	0
2.00999999	1.56514E-06	1.53406E-06	1.44325E-06	1.2901E-06	1.093E-06	8.56717E-07	5.87947E-07	2.96675E-07	0
2.019999981	1.40412E-06	1.37895E-06	1.30651E-06	1.18256E-06	1.01839E-06	8.10387E-07	5.62322E-07	2.86096E-07	0
2.029999971	1.06594E-06	1.04737E-06	9.945E-07	9.03332E-07	7.86072E-07	6.36946E-07	4.51922E-07	2.34663E-07	0
2.039999962	6.26083E-07	6.14818E-07	5.83961E-07	5.29034E-07	4.61489E-07	3.75735E-07	2.68479E-07	1.40844E-07	0
